,application_date,segment,case_count,day
821,2017-04-22,1,7.0,5
822,2017-04-23,1,40.0,6
823,2017-04-24,1,77.0,0
824,2017-04-25,1,60.0,1
825,2017-04-26,1,58.0,2
826,2017-04-27,1,45.0,3
827,2017-04-28,1,84.0,4
828,2017-04-29,1,15.0,5
829,2017-04-30,1,402.0,6
830,2017-05-01,1,39.0,0
831,2017-05-02,1,25.0,1
832,2017-05-03,1,16.0,2
833,2017-05-04,1,45.0,3
834,2017-05-05,1,96.0,4
835,2017-05-07,1,15.0,6
836,2017-05-08,1,0.0,0
837,2017-05-09,1,2.0,1
838,2017-05-10,1,88.0,2
839,2017-05-11,1,55.0,3
840,2017-05-12,1,69.0,4
841,2017-05-13,1,8.0,5
842,2017-05-14,1,70.0,6
843,2017-05-15,1,73.0,0
844,2017-05-16,1,49.0,1
845,2017-05-17,1,66.0,2
846,2017-05-18,1,82.0,3
847,2017-05-19,1,66.0,4
848,2017-05-20,1,18.0,5
849,2017-05-21,1,109.0,6
850,2017-05-22,1,74.0,0
851,2017-05-23,1,58.0,1
852,2017-05-24,1,63.0,2
853,2017-05-25,1,55.0,3
854,2017-05-26,1,69.0,4
855,2017-05-27,1,27.0,5
856,2017-05-28,1,105.0,6
857,2017-05-29,1,92.0,0
858,2017-05-30,1,71.0,1
859,2017-05-31,1,368.0,2
860,2017-06-01,1,0.0,3
861,2017-06-02,1,25.0,4
862,2017-06-03,1,24.0,5
863,2017-06-04,1,17.0,6
864,2017-06-05,1,65.0,0
865,2017-06-06,1,9.0,1
866,2017-06-07,1,71.0,2
867,2017-06-08,1,54.0,3
868,2017-06-09,1,103.0,4
869,2017-06-10,1,8.0,5
870,2017-06-11,1,137.0,6
871,2017-06-12,1,87.0,0
872,2017-06-13,1,75.0,1
873,2017-06-14,1,83.0,2
874,2017-06-15,1,90.0,3
875,2017-06-16,1,92.0,4
876,2017-06-17,1,29.0,5
877,2017-06-18,1,139.0,6
878,2017-06-19,1,96.0,0
879,2017-06-20,1,73.0,1
880,2017-06-21,1,81.0,2
881,2017-06-22,1,97.0,3
882,2017-06-23,1,87.0,4
883,2017-06-24,1,35.0,5
884,2017-06-25,1,144.0,6
885,2017-06-26,1,87.0,0
886,2017-06-27,1,66.0,1
887,2017-06-28,1,102.0,2
888,2017-06-29,1,109.0,3
889,2017-06-30,1,601.0,4
890,2017-07-01,1,117.0,5
891,2017-07-02,1,0.0,6
892,2017-07-05,1,34.0,2
893,2017-07-06,1,22.0,3
894,2017-07-07,1,138.0,4
895,2017-07-10,1,96.0,0
896,2017-07-11,1,76.0,1
897,2017-07-12,1,101.0,2
898,2017-07-13,1,95.0,3
899,2017-07-14,1,91.0,4
900,2017-07-15,1,9.0,5
901,2017-07-16,1,149.0,6
902,2017-07-17,1,131.0,0
903,2017-07-18,1,82.0,1
904,2017-07-19,1,79.0,2
905,2017-07-20,1,84.0,3
906,2017-07-21,1,112.0,4
907,2017-07-22,1,32.0,5
908,2017-07-23,1,124.0,6
909,2017-07-24,1,84.0,0
910,2017-07-25,1,71.0,1
911,2017-07-26,1,91.0,2
912,2017-07-27,1,57.0,3
913,2017-07-28,1,79.0,4
914,2017-07-29,1,30.0,5
915,2017-07-30,1,169.0,6
916,2017-07-31,1,560.0,0
917,2017-08-01,1,136.0,1
918,2017-08-03,1,0.0,3
919,2017-08-04,1,0.0,4
920,2017-08-05,1,0.0,5
921,2017-08-06,1,0.0,6
922,2017-08-07,1,77.0,0
923,2017-08-08,1,83.0,1
924,2017-08-09,1,94.0,2
925,2017-08-10,1,97.0,3
926,2017-08-11,1,86.0,4
927,2017-08-12,1,33.0,5
928,2017-08-13,1,156.0,6
929,2017-08-14,1,150.0,0
930,2017-08-15,1,27.0,1
931,2017-08-16,1,116.0,2
932,2017-08-17,1,97.0,3
933,2017-08-18,1,115.0,4
934,2017-08-19,1,44.0,5
935,2017-08-20,1,188.0,6
936,2017-08-21,1,123.0,0
937,2017-08-22,1,90.0,1
938,2017-08-23,1,111.0,2
939,2017-08-24,1,107.0,3
940,2017-08-25,1,137.0,4
941,2017-08-26,1,40.0,5
942,2017-08-27,1,160.0,6
943,2017-08-28,1,126.0,0
944,2017-08-29,1,102.0,1
945,2017-08-30,1,94.0,2
946,2017-08-31,1,781.0,3
947,2017-09-04,1,0.0,0
948,2017-09-05,1,23.0,1
949,2017-09-07,1,22.0,3
950,2017-09-08,1,68.0,4
951,2017-09-09,1,10.0,5
952,2017-09-10,1,83.0,6
953,2017-09-11,1,69.0,0
954,2017-09-12,1,61.0,1
955,2017-09-13,1,87.0,2
956,2017-09-14,1,50.0,3
957,2017-09-15,1,70.0,4
958,2017-09-16,1,34.0,5
959,2017-09-17,1,116.0,6
960,2017-09-18,1,83.0,0
961,2017-09-19,1,74.0,1
962,2017-09-20,1,141.0,2
963,2017-09-21,1,265.0,3
964,2017-09-22,1,167.0,4
965,2017-09-23,1,87.0,5
966,2017-09-24,1,255.0,6
967,2017-09-25,1,215.0,0
968,2017-09-26,1,159.0,1
969,2017-09-27,1,183.0,2
970,2017-09-28,1,203.0,3
971,2017-09-29,1,188.0,4
972,2017-09-30,1,1108.0,5
973,2017-10-01,1,54.0,6
974,2017-10-02,1,14.0,0
975,2017-10-03,1,6.0,1
976,2017-10-04,1,13.0,2
977,2017-10-05,1,16.0,3
978,2017-10-06,1,19.0,4
979,2017-10-07,1,13.0,5
980,2017-10-08,1,46.0,6
981,2017-10-09,1,76.0,0
982,2017-10-10,1,94.0,1
983,2017-10-11,1,200.0,2
984,2017-10-12,1,236.0,3
985,2017-10-13,1,305.0,4
986,2017-10-14,1,258.0,5
987,2017-10-15,1,520.0,6
988,2017-10-16,1,526.0,0
989,2017-10-17,1,706.0,1
990,2017-10-18,1,417.0,2
991,2017-10-19,1,324.0,3
992,2017-10-20,1,48.0,4
993,2017-10-21,1,63.0,5
994,2017-10-22,1,200.0,6
995,2017-10-23,1,147.0,0
996,2017-10-24,1,117.0,1
997,2017-10-25,1,115.0,2
998,2017-10-26,1,87.0,3
999,2017-10-27,1,110.0,4
1000,2017-10-28,1,49.0,5
1001,2017-10-29,1,177.0,6
1002,2017-10-30,1,120.0,0
1003,2017-10-31,1,754.0,1
1004,2017-11-01,1,38.0,2
1005,2017-11-02,1,0.0,3
1006,2017-11-03,1,0.0,4
1007,2017-11-04,1,0.0,5
1008,2017-11-05,1,0.0,6
1009,2017-11-06,1,0.0,0
1010,2017-11-07,1,11.0,1
1011,2017-11-08,1,78.0,2
1012,2017-11-09,1,101.0,3
1013,2017-11-10,1,103.0,4
1014,2017-11-11,1,39.0,5
1015,2017-11-12,1,154.0,6
1016,2017-11-13,1,105.0,0
1017,2017-11-14,1,84.0,1
1018,2017-11-15,1,91.0,2
1019,2017-11-16,1,78.0,3
1020,2017-11-17,1,80.0,4
1021,2017-11-18,1,24.0,5
1022,2017-11-19,1,228.0,6
1023,2017-11-20,1,0.0,0
1024,2017-11-21,1,76.0,1
1025,2017-11-22,1,79.0,2
1026,2017-11-23,1,92.0,3
1027,2017-11-24,1,93.0,4
1028,2017-11-25,1,30.0,5
1029,2017-11-26,1,102.0,6
1030,2017-11-27,1,89.0,0
1031,2017-11-28,1,66.0,1
1032,2017-11-29,1,83.0,2
1033,2017-11-30,1,310.0,3
1034,2017-12-01,1,0.0,4
1035,2017-12-02,1,0.0,5
1036,2017-12-03,1,9.0,6
1037,2017-12-04,1,64.0,0
1038,2017-12-05,1,65.0,1
1039,2017-12-06,1,85.0,2
1040,2017-12-07,1,79.0,3
1041,2017-12-08,1,76.0,4
1042,2017-12-09,1,37.0,5
1043,2017-12-10,1,125.0,6
1044,2017-12-11,1,101.0,0
1045,2017-12-12,1,75.0,1
1046,2017-12-13,1,84.0,2
1047,2017-12-14,1,113.0,3
1048,2017-12-15,1,121.0,4
1049,2017-12-16,1,42.0,5
1050,2017-12-17,1,126.0,6
1051,2017-12-18,1,90.0,0
1052,2017-12-19,1,76.0,1
1053,2017-12-20,1,84.0,2
1054,2017-12-21,1,80.0,3
1055,2017-12-22,1,93.0,4
1056,2017-12-23,1,39.0,5
1057,2017-12-24,1,114.0,6
1058,2017-12-25,1,112.0,0
1059,2017-12-26,1,77.0,1
1060,2017-12-27,1,107.0,2
1061,2017-12-28,1,113.0,3
1062,2017-12-29,1,136.0,4
1063,2017-12-30,1,75.0,5
1064,2017-12-31,1,1035.0,6
1065,2018-01-01,1,25.0,0
1066,2018-01-02,1,0.0,1
1067,2018-01-03,1,0.0,2
1068,2018-01-04,1,0.0,3
1069,2018-01-05,1,178.0,4
1070,2018-01-06,1,69.0,5
1071,2018-01-08,1,0.0,0
1072,2018-01-09,1,96.0,1
1073,2018-01-10,1,114.0,2
1074,2018-01-11,1,111.0,3
1075,2018-01-12,1,121.0,4
1076,2018-01-13,1,52.0,5
1077,2018-01-14,1,213.0,6
1078,2018-01-15,1,130.0,0
1079,2018-01-16,1,109.0,1
1080,2018-01-17,1,111.0,2
1081,2018-01-18,1,113.0,3
1082,2018-01-19,1,114.0,4
1083,2018-01-20,1,38.0,5
1084,2018-01-21,1,186.0,6
1085,2018-01-22,1,159.0,0
1086,2018-01-23,1,73.0,1
1087,2018-01-24,1,111.0,2
1088,2018-01-25,1,94.0,3
1089,2018-01-26,1,9.0,4
1090,2018-01-27,1,29.0,5
1091,2018-01-28,1,155.0,6
1092,2018-01-29,1,123.0,0
1093,2018-01-30,1,101.0,1
1094,2018-01-31,1,471.0,2
1095,2018-02-01,1,86.0,3
1096,2018-02-02,1,0.0,4
1097,2018-02-03,1,0.0,5
1098,2018-02-05,1,140.0,0
1099,2018-02-06,1,79.0,1
1100,2018-02-07,1,92.0,2
1101,2018-02-08,1,100.0,3
1102,2018-02-09,1,119.0,4
1103,2018-02-10,1,40.0,5
1104,2018-02-11,1,181.0,6
1105,2018-02-12,1,134.0,0
1106,2018-02-13,1,127.0,1
1107,2018-02-14,1,171.0,2
1108,2018-02-15,1,117.0,3
1109,2018-02-16,1,108.0,4
1110,2018-02-17,1,38.0,5
1111,2018-02-18,1,159.0,6
1112,2018-02-19,1,106.0,0
1113,2018-02-20,1,93.0,1
1114,2018-02-21,1,123.0,2
1115,2018-02-22,1,122.0,3
1116,2018-02-23,1,103.0,4
1117,2018-02-24,1,45.0,5
1118,2018-02-25,1,150.0,6
1119,2018-02-26,1,125.0,0
1120,2018-02-27,1,94.0,1
1121,2018-02-28,1,409.0,2
1122,2018-03-01,1,0.0,3
1123,2018-03-03,1,0.0,5
1124,2018-03-05,1,118.0,0
1125,2018-03-06,1,95.0,1
1126,2018-03-07,1,112.0,2
1127,2018-03-08,1,124.0,3
1128,2018-03-09,1,120.0,4
1129,2018-03-10,1,43.0,5
1130,2018-03-11,1,199.0,6
1131,2018-03-12,1,136.0,0
1132,2018-03-13,1,111.0,1
1133,2018-03-14,1,132.0,2
1134,2018-03-15,1,129.0,3
1135,2018-03-16,1,111.0,4
1136,2018-03-17,1,61.0,5
1137,2018-03-18,1,285.0,6
1138,2018-03-19,1,173.0,0
1139,2018-03-20,1,118.0,1
1140,2018-03-21,1,176.0,2
1141,2018-03-22,1,132.0,3
1142,2018-03-23,1,191.0,4
1143,2018-03-24,1,112.0,5
1144,2018-03-25,1,235.0,6
1145,2018-03-26,1,111.0,0
1146,2018-03-27,1,82.0,1
1147,2018-03-28,1,104.0,2
1148,2018-03-29,1,116.0,3
1149,2018-03-30,1,158.0,4
1150,2018-03-31,1,1174.0,5
1151,2018-04-01,1,0.0,6
1152,2018-04-02,1,0.0,0
1153,2018-04-03,1,0.0,1
1154,2018-04-04,1,0.0,2
1155,2018-04-05,1,0.0,3
1156,2018-04-06,1,1.0,4
1157,2018-04-07,1,1.0,5
1158,2018-04-08,1,5.0,6
1159,2018-04-09,1,231.0,0
1160,2018-04-10,1,5.0,1
1161,2018-04-11,1,148.0,2
1162,2018-04-12,1,144.0,3
1163,2018-04-13,1,158.0,4
1164,2018-04-14,1,49.0,5
1165,2018-04-15,1,184.0,6
1166,2018-04-16,1,161.0,0
1167,2018-04-17,1,109.0,1
1168,2018-04-18,1,152.0,2
1169,2018-04-19,1,117.0,3
1170,2018-04-20,1,116.0,4
1171,2018-04-21,1,26.0,5
1172,2018-04-22,1,162.0,6
1173,2018-04-23,1,137.0,0
1174,2018-04-24,1,91.0,1
1175,2018-04-25,1,105.0,2
1176,2018-04-26,1,121.0,3
1177,2018-04-27,1,120.0,4
1178,2018-04-28,1,45.0,5
1179,2018-04-29,1,144.0,6
1180,2018-04-30,1,205.0,0
1181,2018-05-01,1,4.0,1
1182,2018-05-02,1,97.0,2
1183,2018-05-03,1,103.0,3
1184,2018-05-04,1,108.0,4
1185,2018-05-05,1,57.0,5
1186,2018-05-06,1,176.0,6
1187,2018-05-07,1,135.0,0
1188,2018-05-08,1,93.0,1
1189,2018-05-09,1,104.0,2
1190,2018-05-10,1,154.0,3
1191,2018-05-11,1,119.0,4
1192,2018-05-12,1,45.0,5
1193,2018-05-13,1,192.0,6
1194,2018-05-14,1,141.0,0
1195,2018-05-15,1,115.0,1
1196,2018-05-16,1,133.0,2
1197,2018-05-17,1,95.0,3
1198,2018-05-18,1,112.0,4
1199,2018-05-19,1,48.0,5
1200,2018-05-20,1,163.0,6
1201,2018-05-21,1,121.0,0
1202,2018-05-22,1,80.0,1
1203,2018-05-23,1,105.0,2
1204,2018-05-24,1,104.0,3
1205,2018-05-25,1,106.0,4
1206,2018-05-26,1,48.0,5
1207,2018-05-27,1,130.0,6
1208,2018-05-28,1,110.0,0
1209,2018-05-29,1,84.0,1
1210,2018-05-30,1,93.0,2
1211,2018-05-31,1,183.0,3
1212,2018-06-01,1,25.0,4
1213,2018-06-02,1,38.0,5
1214,2018-06-03,1,164.0,6
1215,2018-06-04,1,104.0,0
1216,2018-06-05,1,124.0,1
1217,2018-06-06,1,130.0,2
1218,2018-06-07,1,145.0,3
1219,2018-06-08,1,134.0,4
1220,2018-06-09,1,58.0,5
1221,2018-06-10,1,250.0,6
1222,2018-06-11,1,180.0,0
1223,2018-06-12,1,135.0,1
1224,2018-06-13,1,157.0,2
1225,2018-06-14,1,151.0,3
1226,2018-06-15,1,190.0,4
1227,2018-06-16,1,86.0,5
1228,2018-06-17,1,247.0,6
1229,2018-06-18,1,154.0,0
1230,2018-06-19,1,126.0,1
1231,2018-06-20,1,173.0,2
1232,2018-06-21,1,136.0,3
1233,2018-06-22,1,163.0,4
1234,2018-06-23,1,52.0,5
1235,2018-06-24,1,248.0,6
1236,2018-06-25,1,174.0,0
1237,2018-06-26,1,73.0,1
1238,2018-06-27,1,134.0,2
1239,2018-06-28,1,165.0,3
1240,2018-06-29,1,169.0,4
1241,2018-06-30,1,305.0,5
1242,2018-07-01,1,8.0,6
1243,2018-07-02,1,173.0,0
1244,2018-07-03,1,139.0,1
1245,2018-07-04,1,168.0,2
1246,2018-07-05,1,138.0,3
1247,2018-07-06,1,181.0,4
1248,2018-07-07,1,74.0,5
1249,2018-07-08,1,277.0,6
1250,2018-07-09,1,193.0,0
1251,2018-07-10,1,151.0,1
1252,2018-07-11,1,186.0,2
1253,2018-07-12,1,154.0,3
1254,2018-07-13,1,148.0,4
1255,2018-07-14,1,98.0,5
1256,2018-07-15,1,269.0,6
1257,2018-07-16,1,204.0,0
1258,2018-07-17,1,147.0,1
1259,2018-07-18,1,213.0,2
1260,2018-07-19,1,182.0,3
1261,2018-07-20,1,208.0,4
1262,2018-07-21,1,57.0,5
1263,2018-07-22,1,283.0,6
1264,2018-07-23,1,191.0,0
1265,2018-07-24,1,153.0,1
1266,2018-07-25,1,191.0,2
1267,2018-07-26,1,142.0,3
1268,2018-07-27,1,150.0,4
1269,2018-07-28,1,104.0,5
1270,2018-07-29,1,268.0,6
1271,2018-07-30,1,244.0,0
1272,2018-07-31,1,379.0,1
1273,2018-08-01,1,169.0,2
1274,2018-08-02,1,8.0,3
1275,2018-08-03,1,211.0,4
1276,2018-08-04,1,81.0,5
1277,2018-08-05,1,286.0,6
1278,2018-08-06,1,190.0,0
1279,2018-08-07,1,133.0,1
1280,2018-08-08,1,156.0,2
1281,2018-08-09,1,211.0,3
1282,2018-08-10,1,166.0,4
1283,2018-08-11,1,69.0,5
1284,2018-08-12,1,295.0,6
1285,2018-08-13,1,220.0,0
1286,2018-08-14,1,186.0,1
1287,2018-08-15,1,44.0,2
1288,2018-08-16,1,231.0,3
1289,2018-08-17,1,207.0,4
1290,2018-08-18,1,86.0,5
1291,2018-08-19,1,284.0,6
1292,2018-08-20,1,247.0,0
1293,2018-08-21,1,163.0,1
1294,2018-08-22,1,200.0,2
1295,2018-08-23,1,152.0,3
1296,2018-08-24,1,209.0,4
1297,2018-08-25,1,104.0,5
1298,2018-08-26,1,188.0,6
1299,2018-08-27,1,193.0,0
1300,2018-08-28,1,154.0,1
1301,2018-08-29,1,164.0,2
1302,2018-08-30,1,230.0,3
1303,2018-08-31,1,346.0,4
1304,2018-09-01,1,228.0,5
1305,2018-09-02,1,8.0,6
1306,2018-09-03,1,219.0,0
1307,2018-09-04,1,128.0,1
1308,2018-09-05,1,155.0,2
1309,2018-09-06,1,161.0,3
1310,2018-09-07,1,173.0,4
1311,2018-09-08,1,77.0,5
1312,2018-09-09,1,310.0,6
1313,2018-09-10,1,219.0,0
1314,2018-09-11,1,164.0,1
1315,2018-09-12,1,231.0,2
1316,2018-09-13,1,226.0,3
1317,2018-09-14,1,208.0,4
1318,2018-09-15,1,85.0,5
1319,2018-09-16,1,328.0,6
1320,2018-09-17,1,254.0,0
1321,2018-09-18,1,180.0,1
1322,2018-09-19,1,207.0,2
1323,2018-09-20,1,201.0,3
1324,2018-09-21,1,233.0,4
1325,2018-09-22,1,80.0,5
1326,2018-09-23,1,341.0,6
1327,2018-09-24,1,166.0,0
1328,2018-09-25,1,97.0,1
1329,2018-09-26,1,102.0,2
1330,2018-09-27,1,89.0,3
1331,2018-09-28,1,104.0,4
1332,2018-09-29,1,61.0,5
1333,2018-09-30,1,293.0,6
1334,2018-10-01,1,25.0,0
1335,2018-10-02,1,2.0,1
1336,2018-10-03,1,124.0,2
1337,2018-10-04,1,86.0,3
1338,2018-10-05,1,128.0,4
1339,2018-10-06,1,52.0,5
1340,2018-10-07,1,229.0,6
1341,2018-10-08,1,183.0,0
1342,2018-10-09,1,228.0,1
1343,2018-10-10,1,517.0,2
1344,2018-10-11,1,351.0,3
1345,2018-10-12,1,378.0,4
1346,2018-10-13,1,191.0,5
1347,2018-10-14,1,485.0,6
1348,2018-10-15,1,332.0,0
1349,2018-10-16,1,287.0,1
1350,2018-10-17,1,423.0,2
1351,2018-10-18,1,355.0,3
1352,2018-10-19,1,384.0,4
1353,2018-10-20,1,121.0,5
1354,2018-10-21,1,360.0,6
1355,2018-10-22,1,263.0,0
1356,2018-10-23,1,231.0,1
1357,2018-10-24,1,318.0,2
1358,2018-10-25,1,250.0,3
1359,2018-10-26,1,273.0,4
1360,2018-10-27,1,165.0,5
1361,2018-10-28,1,504.0,6
1362,2018-10-29,1,376.0,0
1363,2018-10-30,1,372.0,1
1364,2018-10-31,1,1488.0,2
1365,2018-11-01,1,6.0,3
1366,2018-11-02,1,2.0,4
1367,2018-11-03,1,572.0,5
1368,2018-11-04,1,1183.0,6
1369,2018-11-05,1,1134.0,0
1370,2018-11-06,1,758.0,1
1371,2018-11-07,1,679.0,2
1372,2018-11-08,1,177.0,3
1373,2018-11-09,1,415.0,4
1374,2018-11-10,1,152.0,5
1375,2018-11-11,1,348.0,6
1376,2018-11-12,1,247.0,0
1377,2018-11-13,1,210.0,1
1378,2018-11-14,1,227.0,2
1379,2018-11-15,1,179.0,3
1380,2018-11-16,1,212.0,4
1381,2018-11-17,1,95.0,5
1382,2018-11-18,1,267.0,6
1383,2018-11-19,1,225.0,0
1384,2018-11-20,1,183.0,1
1385,2018-11-21,1,232.0,2
1386,2018-11-22,1,170.0,3
1387,2018-11-23,1,208.0,4
1388,2018-11-24,1,74.0,5
1389,2018-11-25,1,242.0,6
1390,2018-11-26,1,178.0,0
1391,2018-11-27,1,164.0,1
1392,2018-11-28,1,182.0,2
1393,2018-11-29,1,177.0,3
1394,2018-11-30,1,238.0,4
1395,2018-12-01,1,104.0,5
1396,2018-12-02,1,163.0,6
1397,2018-12-03,1,180.0,0
1398,2018-12-04,1,154.0,1
1399,2018-12-05,1,188.0,2
1400,2018-12-06,1,183.0,3
1401,2018-12-07,1,172.0,4
1402,2018-12-08,1,56.0,5
1403,2018-12-09,1,235.0,6
1404,2018-12-10,1,170.0,0
1405,2018-12-11,1,146.0,1
1406,2018-12-12,1,169.0,2
1407,2018-12-13,1,143.0,3
1408,2018-12-14,1,174.0,4
1409,2018-12-15,1,58.0,5
1410,2018-12-16,1,239.0,6
1411,2018-12-17,1,186.0,0
1412,2018-12-18,1,175.0,1
1413,2018-12-19,1,187.0,2
1414,2018-12-20,1,200.0,3
1415,2018-12-21,1,198.0,4
1416,2018-12-22,1,88.0,5
1417,2018-12-23,1,293.0,6
1418,2018-12-24,1,194.0,0
1419,2018-12-25,1,238.0,1
1420,2018-12-26,1,210.0,2
1421,2018-12-27,1,209.0,3
1422,2018-12-28,1,225.0,4
1423,2018-12-29,1,112.0,5
1424,2018-12-30,1,421.0,6
1425,2018-12-31,1,893.0,0
1426,2019-01-01,1,1.0,1
1427,2019-01-02,1,346.0,2
1428,2019-01-03,1,249.0,3
1429,2019-01-04,1,212.0,4
1430,2019-01-05,1,87.0,5
1431,2019-01-06,1,335.0,6
1432,2019-01-07,1,204.0,0
1433,2019-01-08,1,216.0,1
1434,2019-01-09,1,252.0,2
1435,2019-01-10,1,194.0,3
1436,2019-01-11,1,155.0,4
1437,2019-01-12,1,74.0,5
1438,2019-01-13,1,343.0,6
1439,2019-01-14,1,219.0,0
1440,2019-01-15,1,191.0,1
1441,2019-01-16,1,248.0,2
1442,2019-01-17,1,216.0,3
1443,2019-01-18,1,227.0,4
1444,2019-01-19,1,91.0,5
1445,2019-01-20,1,370.0,6
1446,2019-01-21,1,244.0,0
1447,2019-01-22,1,187.0,1
1448,2019-01-23,1,240.0,2
1449,2019-01-24,1,172.0,3
1450,2019-01-25,1,165.0,4
1451,2019-01-26,1,9.0,5
1452,2019-01-27,1,312.0,6
1453,2019-01-28,1,184.0,0
1454,2019-01-29,1,179.0,1
1455,2019-01-30,1,229.0,2
1456,2019-01-31,1,378.0,3
1457,2019-02-01,1,85.0,4
1458,2019-02-02,1,92.0,5
1459,2019-02-03,1,371.0,6
1460,2019-02-04,1,246.0,0
1461,2019-02-05,1,219.0,1
1462,2019-02-06,1,238.0,2
1463,2019-02-07,1,179.0,3
1464,2019-02-08,1,195.0,4
1465,2019-02-09,1,93.0,5
1466,2019-02-10,1,386.0,6
1467,2019-02-11,1,252.0,0
1468,2019-02-12,1,228.0,1
1469,2019-02-13,1,286.0,2
1470,2019-02-14,1,229.0,3
1471,2019-02-15,1,260.0,4
1472,2019-02-16,1,111.0,5
1473,2019-02-17,1,401.0,6
1474,2019-02-18,1,269.0,0
1475,2019-02-19,1,264.0,1
1476,2019-02-20,1,231.0,2
1477,2019-02-21,1,225.0,3
1478,2019-02-22,1,255.0,4
1479,2019-02-23,1,97.0,5
1480,2019-02-24,1,367.0,6
1481,2019-02-25,1,273.0,0
1482,2019-02-26,1,224.0,1
1483,2019-02-27,1,262.0,2
1484,2019-02-28,1,251.0,3
1485,2019-03-01,1,254.0,4
1486,2019-03-02,1,84.0,5
1487,2019-03-03,1,380.0,6
1488,2019-03-04,1,403.0,0
1489,2019-03-05,1,226.0,1
1490,2019-03-06,1,252.0,2
1491,2019-03-07,1,270.0,3
1492,2019-03-08,1,273.0,4
1493,2019-03-09,1,125.0,5
1494,2019-03-10,1,416.0,6
1495,2019-03-11,1,274.0,0
1496,2019-03-12,1,249.0,1
1497,2019-03-13,1,294.0,2
1498,2019-03-14,1,245.0,3
1499,2019-03-15,1,266.0,4
1500,2019-03-16,1,139.0,5
1501,2019-03-17,1,410.0,6
1502,2019-03-18,1,284.0,0
1503,2019-03-19,1,255.0,1
1504,2019-03-20,1,173.0,2
1505,2019-03-21,1,0.0,3
1506,2019-03-22,1,282.0,4
1507,2019-03-23,1,117.0,5
1508,2019-03-24,1,373.0,6
1509,2019-03-25,1,295.0,0
1510,2019-03-26,1,217.0,1
1511,2019-03-27,1,228.0,2
1512,2019-03-28,1,267.0,3
1513,2019-03-29,1,268.0,4
1514,2019-03-30,1,148.0,5
1515,2019-03-31,1,396.0,6
1516,2019-04-01,1,271.0,0
1517,2019-04-02,1,184.0,1
1518,2019-04-03,1,248.0,2
1519,2019-04-04,1,223.0,3
1520,2019-04-05,1,247.0,4
1521,2019-04-06,1,230.0,5
1522,2019-04-07,1,500.0,6
1523,2019-04-08,1,376.0,0
1524,2019-04-09,1,302.0,1
1525,2019-04-10,1,321.0,2
1526,2019-04-11,1,301.0,3
1527,2019-04-12,1,408.0,4
1528,2019-04-13,1,216.0,5
1529,2019-04-14,1,432.0,6
1530,2019-04-15,1,243.0,0
1531,2019-04-16,1,228.0,1
1532,2019-04-17,1,267.0,2
1533,2019-04-18,1,264.0,3
1534,2019-04-19,1,318.0,4
1535,2019-04-20,1,95.0,5
1536,2019-04-21,1,383.0,6
1537,2019-04-22,1,277.0,0
1538,2019-04-23,1,240.0,1
1539,2019-04-24,1,263.0,2
1540,2019-04-25,1,250.0,3
1541,2019-04-26,1,248.0,4
1542,2019-04-27,1,115.0,5
1543,2019-04-28,1,353.0,6
1544,2019-04-29,1,261.0,0
1545,2019-04-30,1,173.0,1
1546,2019-05-01,1,348.0,2
1547,2019-05-02,1,241.0,3
1548,2019-05-03,1,236.0,4
1549,2019-05-04,1,91.0,5
1550,2019-05-05,1,340.0,6
1551,2019-05-06,1,257.0,0
1552,2019-05-07,1,232.0,1
1553,2019-05-08,1,238.0,2
1554,2019-05-09,1,218.0,3
1555,2019-05-10,1,238.0,4
1556,2019-05-11,1,121.0,5
1557,2019-05-12,1,95.0,6
1558,2019-05-13,1,303.0,0
1559,2019-05-14,1,265.0,1
1560,2019-05-15,1,265.0,2
1561,2019-05-16,1,240.0,3
1562,2019-05-17,1,250.0,4
1563,2019-05-18,1,111.0,5
1564,2019-05-19,1,370.0,6
1565,2019-05-20,1,265.0,0
1566,2019-05-21,1,207.0,1
1567,2019-05-22,1,253.0,2
1568,2019-05-23,1,190.0,3
1569,2019-05-24,1,250.0,4
1570,2019-05-25,1,96.0,5
1571,2019-05-26,1,376.0,6
1572,2019-05-27,1,279.0,0
1573,2019-05-28,1,251.0,1
1574,2019-05-29,1,267.0,2
1575,2019-05-30,1,255.0,3
1576,2019-05-31,1,253.0,4
1577,2019-06-01,1,94.0,5
1578,2019-06-02,1,365.0,6
1579,2019-06-03,1,288.0,0
1580,2019-06-04,1,268.0,1
1581,2019-06-05,1,284.0,2
1582,2019-06-06,1,240.0,3
1583,2019-06-07,1,300.0,4
1584,2019-06-08,1,80.0,5
1585,2019-06-09,1,403.0,6
1586,2019-06-10,1,293.0,0
1587,2019-06-11,1,234.0,1
1588,2019-06-12,1,289.0,2
1589,2019-06-13,1,266.0,3
1590,2019-06-14,1,279.0,4
1591,2019-06-15,1,92.0,5
1592,2019-06-16,1,362.0,6
1593,2019-06-17,1,299.0,0
1594,2019-06-18,1,226.0,1
1595,2019-06-19,1,299.0,2
1596,2019-06-20,1,280.0,3
1597,2019-06-21,1,261.0,4
1598,2019-06-22,1,98.0,5
1599,2019-06-23,1,348.0,6
1600,2019-06-24,1,299.0,0
1601,2019-06-25,1,224.0,1
1602,2019-06-26,1,287.0,2
1603,2019-06-27,1,254.0,3
1604,2019-06-28,1,273.0,4
1605,2019-06-29,1,141.0,5
1606,2019-06-30,1,386.0,6
